,0
821288,684
910068,684
978485,684
946044,684
788546,684
822503,684
979276,684
890383,684
831876,684
863621,684
982819,684
854779,684
842356,684
836697,684
859176,684
875173,684
787618,684
887380,684
858221,684
88513296,684
88569788,684
88515089,684
88654668,684
88626994,684
88612315,684
88629059,684
88626995,684
88624348,684
88627141,684
88626993,684
88624349,684
88612314,684
88637047,684
973499,684
798416,684
804229,684
88517276,684
88579890,684
88647648,684
88665356,684
906192,1864
841057,1864
776610,1864
835831,1864
911117,1864
831363,1864
829972,1864
88587962,1865
88587292,1865
88565801,1865
88587961,1865
88591360,1865
88591359,1865
88565802,1865
88663487,1865
88634981,1568
88633930,1568
88633931,1568
88686611,1568
88685835,1568
88696110,684
88567806,1866
929404,684
783598,684
804423,684
826064,1866
815673,1866
835203,1866
808386,1866
898011,1866
813338,1866
950769,1866
88545164,1866
88664958,1866
790107,684
88524777,1584
789349,684
812098,684
920869,684
872537,684
88594855,932
88690295,1568
88653186,1568
88696109,1568
88517825,684
88608263,684
88632896,1867
88662968,1868
88513888,684
88597047,684
88531915,684
88497296,684
88517275,684
88531914,684
88498165,684
88645963,684
88597588,1867
88635781,1867
88635783,1867
88597589,1867
88636063,1867
88570367,1503
88529165,1503
88545829,1503
88544963,1503
88516948,1503
88544964,1503
88680038,1503
88696368,1503
88654035,1503
88686305,1503
88505886,1869
88530340,1869
88510248,1869
88513631,1869
88505887,1869
88534181,1869
88534180,1869
88565320,1869
88564741,1870
88501343,1870
88508846,1870
88508844,1870
88508847,1870
88504793,1870
88507901,1870
88508845,1870
88516225,684
88651550,1871
88660966,1871
88672249,1871
88664737,1871
88672250,1871
88658874,1871
88660967,1871
88658875,1871
88587645,684
88589666,684
88587186,684
88587187,684
88587188,684
88578692,684
88599395,1872
88588380,1873
88589853,1873
88588377,1873
88588378,1873
88588381,1873
88573176,1873
88552457,1873
88588388,1873
88589852,1873
88578718,1873
88588387,1873
88588379,1873
88588386,1873
88573175,1873
88588389,1873
88587951,517
88597970,1873
88690732,1873
88565516,1874
88555093,1874
88544830,1874
88511406,1874
88565515,1874
88511407,1874
88520127,1874
88544829,1874
88579302,1874
88579303,1874
88593262,1874
88637400,1874
88536199,1868
88553065,1868
88536200,1868
88555115,1868
88511419,1868
88520266,1868
88520267,1868
88624944,684
88654629,1584
88553361,684
88553360,684
88520280,684
88536329,684
88520281,684
88621078,684
88624148,684
88579889,684
88621076,684
88624943,684
88621077,684
88620077,684
88654459,1875
88657687,1875
88659489,1875
88617279,1875
88657686,1875
88645964,1875
88662004,1875
934060,1876
806907,1876
761620,1876
900855,1876
795107,1876
899439,1876
918330,1876
925345,1876
859467,1876
972402,1876
765585,1876
775373,1876
943530,1876
815115,1876
952007,1876
831673,1876
933652,1876
891412,1876
973071,1876
912853,1876
913803,1876
88617062,1876
922433,924
779074,905
955967,905
923488,905
954385,905
877128,905
886831,112
893440,924
908193,924
942548,924
899728,924
963603,924
865681,924
974669,924
88595083,924
88618534,924
88648064,924
88665345,633
88659478,1181
88684476,924
88693130,924
88504428,924
88588061,924
88549525,924
88536278,924
88583090,924
758946,924
88575563,633
954668,924
936859,924
948076,924
768558,924
88561219,924
88536279,924
88583091,924
88535732,924
88549524,924
88503608,924
88561582,924
88561581,924
88561217,924
88574228,924
88561583,924
88561218,924
88535731,924
88583089,924
88561580,924
88503607,1877
88574227,924
88594430,924
88636028,924
88666943,161
88547171,1878
88648566,1878
88607176,1878
88651883,1878
88645995,1878
88645107,1878
88653363,1878
88649694,1878
88607177,1879
88607175,1878
88671506,1878
967527,381
907387,381
789321,381
826358,381
847858,381
954713,381
88622495,381
866887,381
883098,381
957968,864
88569503,864
88596691,864
88566105,864
88611862,864
88572563,864
88687547,1880
88564046,382
88620590,1881
88623988,381
88626837,864
88697370,418
88689420,1546
88695922,1546
88695921,1546
88695920,1546
88691949,1546
88696023,1546
88693508,1546
88697371,1546
88684257,1546
88693507,1546
88657451,1546
88689419,1882
88678924,219
88645814,219
88678928,221
88673416,219
88691157,219
88678925,219
88685899,219
88678791,1883
88673417,219
88684403,221
88678927,219
88691158,219
88678929,219
88691156,219
88680913,219
88687390,221
88637413,1884
88631790,1884
88620365,1884
88628774,1884
88637412,1884
88633666,1884
88636657,1884
88636656,1884
88623385,1181
88621761,1885
88564683,1885
88612873,1885
88620710,1885
88564681,1885
88617717,1885
88619127,1885
88619128,1885
88605622,1885
88564682,1885
88612874,1885
88616266,1885
88621760,1885
88610140,1886
88610143,1886
88613568,1886
88604307,1886
88613570,1886
88613045,1886
88607942,1886
88589903,1886
88610141,1886
88604309,1886
88613044,1886
88589901,1886
88589905,877
88604308,1886
88589904,1886
88589902,1886
88607940,1886
88607941,1886
88610142,1886
88607943,1886
88532749,1886
88604306,1886
88613569,1886
88602186,1886
88615539,877
88625564,1886
88665114,1887
88684924,1886
88561312,1888
88561193,1888
88567057,1888
88561311,1888
88567056,1888
88590877,1888
88559396,1888
88590876,1888
88514050,387
88611104,403
88578989,403
88693071,403
88683510,403
88521477,1889
88516789,1889
88537069,1889
88522404,1889
88555342,1889
88555341,1889
88537068,1889
88522403,1889
88498939,1889
88533192,1889
88522405,1889
88522402,1889
88533193,1889
88533194,1889
88510875,1889
88696176,1890
88509885,511
88509886,511
88564800,511
88509884,511
88579253,511
88595220,511
88515463,511
88579255,511
88564801,511
88515462,511
88579254,511
88515464,511
88579252,511
88555360,511
88672590,511
88678724,511
88678320,511
88672506,511
88672507,511
88678723,1248
88666706,1248
88667107,511
88672504,511
88667882,511
88659138,511
88659136,511
88631137,511
88672593,511
88672594,511
88672505,511
88659137,511
88678322,511
803445,4
88612484,4
88615157,4
88612483,4
88612485,4
88612486,4
88615756,4
88606452,4
88542064,1079
88594999,4
88609897,4
88615757,4
88613341,4
88542065,4
88609895,4
88615158,4
88615159,4
88629713,4
88579704,1891
88587776,1892
88567833,1891
88662767,1892
88625775,1892
88654133,1892
88662766,1892
88625776,1892
88664393,1892
88654134,1892
88503224,1241
88527488,1241
88499027,1241
88559045,1241
88530681,1241
88543931,1241
88559044,1241
88527319,1241
88519663,1241
88527487,1241
88559043,1241
88503223,1241
88519662,1241
88542359,1241
88501597,1241
88640600,1241
88531137,1893
88516485,1893
88554071,1893
88525703,1893
88516486,1893
970274,1894
973728,1895
876570,1895
916103,1895
88653372,1895
88571544,77
88512958,77
88533370,77
88555515,77
88522418,77
88513116,77
88512956,77
88521499,77
88521498,77
88539401,77
88522417,77
88522420,77
88519248,77
88512959,77
88533368,77
88519247,77
88555513,77
88519245,77
88522419,77
88522422,77
88498958,77
88522421,77
88539558,77
88519246,77
88555511,77
88533369,77
88555514,77
88498998,77
88512957,77
88555512,77
88522271,77
88615961,77
88653339,77
88650653,77
88670807,77
901719,77
817784,77
953681,77
822872,77
813638,77
971324,77
820039,77
807708,77
924412,77
840127,77
800629,77
925821,77
893561,77
784661,77
972226,77
894951,77
832664,77
824351,77
880726,77
982977,77
790842,77
966612,77
88584936,77
88583839,709
88609592,77
88609739,77
88630309,77
88673977,77
88676423,77
88678782,77
88691286,77
88689734,77
925125,1896
88578928,1897
883734,1896
959611,1896
917020,1896
88615099,1896
88589738,1897
88589737,1897
88602483,1897
88605447,1897
88589736,1897
88589739,1897
88696383,1897
850486,1897
928745,1897
88577836,1898
88567549,1898
88567935,1898
88586902,1898
88568940,1899
88559778,1898
88567934,1898
88587119,1898
88579112,1898
88625556,1898
88622821,1898
88626699,1898
88622822,1898
88609678,1898
88618007,1898
905913,1899
976254,1899
88595609,1898
88595608,1898
88583025,1898
88590382,1898
88583024,1898
88590381,1898
88677484,1898
88689783,1898
88689101,1898
88508292,590
88577178,590
88598974,590
88548624,590
88598821,590
88508291,590
938799,590
820916,1160
791630,1160
862386,1160
941533,1160
806126,1160
884705,1160
890528,1160
791524,1160
927837,1160
788302,1160
820889,1160
943381,1160
88619734,1160
853345,460
88567330,460
88557447,460
88681277,460
88660179,460
88660180,460
88693892,460
88697974,460
775226,1900
88567322,1900
979385,1900
88663871,1900
88560323,1900
88662619,1900
88627733,1900
88669686,1900
88663868,1900
88661463,1900
88663870,1900
88649600,1900
88657112,1900
88649599,1900
88663869,1900
88669685,1900
849235,1901
88567320,1901
943991,1901
843736,1901
906325,1901
909675,1901
923848,1901
771060,1901
765751,1901
933273,112
948203,1902
88513541,1902
88552614,1456
794436,1902
88606635,1902
88562957,1902
88606634,1902
88570341,10
88503769,10
88590524,10
88590523,10
88585319,10
88577895,10
88595705,10
88577941,10
88636781,10
88642000,10
88663358,10
88698259,517
840687,10
866293,10
852726,10
938096,10
779997,1903
964876,10
970444,10
959173,10
793836,10
938328,10
837287,10
957748,10
820507,10
802989,10
930005,10
830251,10
88509379,10
88523521,10
88498158,10
88589826,10
88687385,1903
88610496,10
88511909,10
88608485,10
88608486,10
88610497,10
88608484,10
88579126,10
88619227,10
88615477,10
88643510,10
88553022,10
88552840,10
88573308,1425
88555743,10
88590150,10
88552839,10
88535522,10
88552838,10
88573307,10
950968,1004
88609525,1004
88602316,1004
88611591,1004
88612117,1004
88611590,1004
88584718,1004
88602317,1004
88584720,1004
88611189,1004
88609524,1004
88517922,1004
88611188,1004
88584719,1004
88663951,1004
88613338,10
88602862,10
88602863,10
88615476,10
88618553,10
88615475,10
88619226,10
88657281,1904
88615559,1904
88657282,1904
88652223,1904
88654647,1904
88657280,1904
88615561,1904
88615560,1904
88652224,1904
88694183,1904
88682923,1905
88672586,495
88678889,495
88638207,495
88672322,495
88678722,495
88678890,495
88672587,495
88667409,495
88672325,495
88684652,495
88672324,495
88684651,495
88667411,495
88665456,1906
88665455,1906
88622756,52
88672389,1906
88598889,1907
88596521,1907
88589448,1907
88553183,1534
88565103,1534
88567350,1534
88579095,43
88579097,43
88557497,43
88586912,43
88588468,43
88599688,43
88579750,43
88579096,43
88586911,43
88658157,1908
88643770,1909
88641040,1909
88641041,1909
88593627,1909
88620543,1910
88621347,1910
88612252,1910
88605200,1910
88618388,1910
88615727,1910
88616737,1910
88562726,1910
88618387,1910
88605202,1910
88620542,1910
88605201,1910
88612251,1910
88615726,1910
88615728,1910
88618389,1910
88631271,1910
88664250,1910
88681584,1910
88501242,727
88532477,727
88501243,727
88513840,727
88510915,727
88511931,1911
88547350,1911
88546786,1912
88529059,1911
88540782,1911
88529060,1911
88546787,1911
88694002,1055
88510051,1913
88529056,1913
88594115,1913
88594114,1913
88508634,1913
88547349,1913
88559225,652
88574691,652
88587543,652
88587544,652
88547222,652
88559224,652
88547223,1914
88514913,652
88587542,652
88663400,652
88661093,1915
88508387,1916
88499919,1916
88498616,1916
88498615,1916
88559440,1916
88537452,1916
88508384,1916
88523275,1916
88499913,1916
88499915,1916
88508385,1916
88559441,1916
88499918,1916
88508386,1916
88529684,1916
88499917,1916
88523276,1916
88498614,1916
88523277,1916
88499914,1916
88499916,1916
88537256,1916
88634611,1916
88672879,1916
88668051,1916
88672880,1916
88693870,1916
88578924,1917
88519575,1917
88499994,1917
88545851,1917
88519576,1917
88519574,1917
88590659,1918
88505434,1918
88497533,1918
88557520,1918
88590658,1918
88498847,1918
88498848,1918
88496461,1918
88576570,895
88568162,1435
88576569,895
88503226,895
88596735,1919
88517023,895
88498029,895
88515535,1435
88557560,1435
88557559,1435
88536582,1435
88500456,1435
88521451,1920
88592430,1435
88554963,1921
88563367,1435
868610,1922
857318,1922
802336,1922
889292,1923
873114,1922
829799,1922
875682,1922
766978,1922
946913,1922
968522,1922
949953,1922
977499,1922
765990,1922
88508080,1922
88550872,39
88680745,1924
795307,1925
919488,1925
88520680,463
88692292,1478
924637,463
846582,463
950605,1926
88570375,1927
966597,1926
892118,1926
980330,1926
775741,1926
860368,1926
820596,1926
934134,1926
815458,1926
88499121,1926
88518774,1926
88583560,1926
88618192,1926
88686135,1928
88690845,1926
884517,1927
901282,1927
88625885,1927
88530581,1927
88516879,1927
88530580,1927
88516880,1927
88502407,1927
88515621,1927
88624122,1927
88654707,807
88613163,807
88572967,125
88646962,125
88682142,125
88671173,125
88692364,125
88680018,125
88655466,1929
88682671,125
88671172,125
88643805,125
88689665,125
88682669,125
88671174,125
88689667,125
88684425,125
88684424,125
88689663,125
88676880,125
88689664,125
88682670,125
88679467,125
88689666,125
88682028,125
88687104,125
88679832,125
88692363,125
88687105,125
88674658,125
88680017,125
88680019,125
88682143,125
88679831,125
88679830,125
88682144,125
88688404,125
88655458,125
88539139,1930
88547189,1930
849011,1930
981295,1930
949192,1930
88551385,1930
88509355,1930
88535784,1930
88510196,1930
977647,1931
88597917,1931
88661312,1931
88651772,1930
88643459,1932
841540,1933
913804,1933
968982,1933
88551978,1933
854678,807
928927,807
784032,807
820248,807
840684,807
88520616,807
798177,807
915379,1934
88663013,1934
88666643,1934
88663014,1934
895949,807
971424,807
88564473,1935
88661371,1936
88574292,807
912306,807
830458,807
88660831,807
88692790,807
88682682,807
88680855,807
88682681,807
88680266,807
88682680,807
88688033,807
88612136,807
88610094,807
88682248,1937
88692463,1937
923441,1938
88575841,1938
880194,1938
774725,1938
907596,1938
769031,1938
896662,1938
88593985,1938
88496753,1938
88657984,1938
88689960,1938
88689318,1938
88688281,1938
88691715,1938
854723,1938
938586,1938
88665207,1938
88677775,1938
88665208,1938
88696770,1938
88525067,1938
88694731,1938
88694730,1938
88655359,1938
88689959,1938
921423,1939
783952,1939
803311,1939
88579347,1939
88677702,1939
88677703,1939
88579348,1939
88494678,1939
88576580,1939
804343,1940
879831,1940
884174,1940
883008,1940
836101,1940
895431,1940
873492,1940
779670,1940
952491,1940
817385,1940
963171,1940
88552336,1940
88545697,1941
889400,1941
88575331,1941
88531125,1941
88607433,1941
939933,1941
88617455,1941
88617456,1941
88625700,1941
88625699,1941
88625701,1941
88639648,1942
88634435,1942
88635897,1942
88635898,1942
88631931,1942
88637008,1942
88637009,1942
88635896,1942
88639646,1942
88622984,1942
88631934,1942
88634437,1942
88622982,1942
88631932,1942
88640528,1942
88631933,652
88639647,1942
88622981,1942
88622983,1942
88640527,1942
88634436,1942
88547194,935
88613982,935
88613804,935
88607464,935
88610937,935
88613980,935
88607458,935
88607466,935
88607460,935
88613981,935
88596969,935
88556068,935
88596962,935
88607465,935
88596966,935
88613803,935
88616020,935
88616015,935
88607461,935
88607463,935
88616387,935
88610935,935
88613983,935
88607459,935
88616019,935
88610934,935
88616018,935
88616386,935
88556069,935
88610938,935
88616016,935
88596967,935
88556066,935
88596968,935
88616389,935
88556067,935
88596961,935
88616388,935
88613802,935
88616385,935
88596963,935
88596965,935
88610933,935
88610936,935
88607462,935
88613801,935
88616017,935
88651844,935
88658592,935
88634309,935
88609013,1393
88609014,1393
88514781,1393
88611558,1393
88611557,1393
88580758,1393
88611556,1393
88605991,1393
88609015,1393
88605992,1393
88605990,1393
88610524,1393
88606633,333
88602358,333
88604625,333
88606628,333
88606630,333
88606631,333
88606629,333
88606632,333
88554622,1943
88566340,1943
88554623,1943
88540617,1943
88565064,1943
88566339,1943
88580586,1943
88580584,1943
88540615,1943
88580585,1943
88560334,1943
88540616,1943
88570672,1943
88565065,1943
88555182,1943
88595109,1944
88548783,1944
88601097,1944
88499794,1944
88573898,1944
88600284,1944
88545914,1944
88508450,1944
88499793,1944
88573897,1944
88682940,291
88688406,1944
88589396,1945
88589395,1945
88544870,1945
88539015,1945
88539013,1945
88539016,1945
88544871,1945
88589397,1945
88501575,1945
88544869,1945
88595917,1945
88539014,1945
88508015,1945
88559364,1945
88633115,1945
88638014,1945
88621664,1945
88635373,1945
88635376,1945
88638015,1945
88630403,1945
88567510,1945
88634351,1945
88634353,1945
88630405,1945
88621662,1945
88633113,1945
88533799,1946
876890,1946
88534494,1946
88556409,1946
88544080,1946
88534496,1946
88534495,1946
88506810,1946
88534497,1946
88558126,1946
88607444,1946
88607441,1946
88615935,1946
88507650,1947
88523021,1947
88572151,1947
